Location_ID,Location_Name_PT,ISO_3166_1,Country_Region_PT,Adm1_Name_PT,Adm2_Name_PT,Timezone,Latitude,Longitude
DECCB,Santa Helena de Goiás,BR,Brazil,Goiás,Santa Helena de Goiás,America/Sao_Paulo,-17.81200,-50.59800
1550,Massapê,BR,Brazil,Ceará,Massapê,America/Fortaleza,-3.52278,-40.34278
43860,Oeiras,BR,Brazil,Piauí,Oeiras,America/Fortaleza,-7.02500,-42.13083
6C022,Entre Rios,BR,Brazil,Bahia,Entre Rios,America/Bahia,-11.94194,-38.08389
52085,Castelo,BR,Brazil,Espírito Santo,Castelo,America/Sao_Paulo,-20.60389,-41.18500
70A4C,Rosário,BR,Brazil,Maranhão,Rosário,America/Fortaleza,-2.93389,-44.23500
138F0,Campos Novos,BR,Brazil,Santa Catarina,Campos Novos,America/Sao_Paulo,-27.40195,-51.22500
A275B,Mombaça,BR,Brazil,Ceará,Mombaça,America/Fortaleza,-5.74700,-39.62400
9EE62,Bom Jardim,BR,Brazil,Pernambuco,Bom Jardim,America/Recife,-7.79583,-35.58695
8496C,Pimenta Bueno,BR,Brazil,Rondônia,Pimenta Bueno,America/Porto_Velho,-11.67250,-61.19361
9B01D,Orlândia,BR,Brazil,São Paulo,Orlândia,America/Sao_Paulo,-20.72000,-47.88600
3421E,Machado,BR,Brazil,Minas Gerais,Machado,America/Sao_Paulo,-21.67472,-45.91972
562C1,Pedro II,BR,Brazil,Piauí,Pedro II,America/Fortaleza,-4.41667,-41.46667
B9299,Bonito,BR,Brazil,Pernambuco,Bonito,America/Recife,-8.47000,-35.72889
4B9BE,Agudos,BR,Brazil,São Paulo,Agudos,America/Sao_Paulo,-22.46917,-48.98750
82E48,Teotônio Vilela,BR,Brazil,Alagoas,Teotônio Vilela,America/Maceio,-9.90611,-36.35222
A79AA,São Caitano,BR,Brazil,Pernambuco,São Caitano,America/Recife,-8.32700,-36.13700
12F6D,Sirinhaém,BR,Brazil,Pernambuco,Sirinhaém,America/Recife,-8.59083,-35.11583
258B1,Turiaçu,BR,Brazil,Maranhão,Turiaçu,America/Fortaleza,-1.66278,-45.37194
D5586,Santa Cruz,BR,Brazil,Rio Grande do Norte,Santa Cruz,America/Fortaleza,-6.22889,-36.02278
A76D6,Missão Velha,BR,Brazil,Ceará,Missão Velha,America/Fortaleza,-7.24300,-39.14500
BA082,Guariba,BR,Brazil,São Paulo,Guariba,America/Sao_Paulo,-21.36000,-48.22833
4EAE4,Rio Branco do Sul,BR,Brazil,Paraná,Rio Branco do Sul,America/Sao_Paulo,-25.19000,-49.31389
40AFA,Matozinhos,BR,Brazil,Minas Gerais,Matozinhos,America/Sao_Paulo,-19.55778,-44.08139
28587,São João da Barra,BR,Brazil,Rio de Janeiro,São João da Barra,America/Sao_Paulo,-21.64000,-41.05084
A1513,Porteirinha,BR,Brazil,Minas Gerais,Porteirinha,America/Sao_Paulo,-15.74333,-43.02833
1C2FE,Ouro Preto do Oeste,BR,Brazil,Rondônia,Ouro Preto do Oeste,America/Porto_Velho,-10.74806,-62.21583
7A51B,Atalaia,BR,Brazil,Alagoas,Atalaia,America/Maceio,-9.50195,-36.02278
6E3D2,Barra do Choça,BR,Brazil,Bahia,Barra do Choça,America/Bahia,-14.88083,-40.57889
87E81,Amarante do Maranhão,BR,Brazil,Maranhão,Amarante do Maranhão,America/Fortaleza,-5.56695,-46.74194
BAA50,Amargosa,BR,Brazil,Bahia,Amargosa,America/Bahia,-13.03000,-39.60500
80954,Jacundá,BR,Brazil,Pará,Jacundá,America/Belem,-4.45083,-49.11583
853FC,Santa Rita,BR,Brazil,Maranhão,Santa Rita,America/Fortaleza,-3.13400,-44.32000
682E8,Mandaguari,BR,Brazil,Paraná,Mandaguari,America/Sao_Paulo,-23.54778,-51.67083
A913,Pedreiras,BR,Brazil,Maranhão,Pedreiras,America/Fortaleza,-4.56900,-44.60400
83086,Iperó,BR,Brazil,São Paulo,Iperó,America/Sao_Paulo,-23.35000,-47.69000
77040,São Manuel,BR,Brazil,São Paulo,São Manuel,America/Sao_Paulo,-22.73600,-48.56900
76E9E,Assis Chateaubriand,BR,Brazil,Paraná,Assis Chateaubriand,America/Sao_Paulo,-24.42000,-53.52083
2A835,Confresa,BR,Brazil,Mato Grosso,Confresa,America/Cuiaba,-10.64389,-51.56889
54DBE,Boca do Acre,BR,Brazil,Amazonas,Boca do Acre,America/Manaus,-8.75195,-67.39778
4A97A,Prainha,BR,Brazil,Pará,Prainha,America/Santarem,-1.80000,-53.48000
DDF8D,Feijó,BR,Brazil,Acre,Feijó,America/Rio_Branco,-8.16389,-70.35389
24084,José Bonifácio,BR,Brazil,São Paulo,José Bonifácio,America/Sao_Paulo,-21.05400,-49.68600
77473,Rosário do Sul,BR,Brazil,Rio Grande do Sul,Rosário do Sul,America/Sao_Paulo,-30.25778,-54.91389
29081,Dom Pedrito,BR,Brazil,Rio Grande do Sul,Dom Pedrito,America/Sao_Paulo,-30.98278,-54.67278
9DD1E,Conceição do Jacuípe,BR,Brazil,Bahia,Conceição do Jacuípe,America/Bahia,-12.32694,-38.76500
B5B8B,Laranjal do Jari,BR,Brazil,Amapá,Laranjal do Jari,America/Belem,-0.84194,-52.51584
291C3,Tuntum,BR,Brazil,Maranhão,Tuntum,America/Fortaleza,-5.25778,-44.64889
3D703,Igarapé-Açu,BR,Brazil,Pará,Igarapé-Açu,America/Belem,-1.12400,-47.62200
8F28E,Apodi,BR,Brazil,Rio Grande do Norte,Apodi,America/Fortaleza,-5.66389,-37.79889
14F3,Domingos Martins,BR,Brazil,Espírito Santo,Domingos Martins,America/Sao_Paulo,-20.36278,-40.65889
C6DA,Prado,BR,Brazil,Bahia,Prado,America/Bahia,-17.33000,-39.22900
89278,Aliança,BR,Brazil,Pernambuco,Aliança,America/Recife,-7.60278,-35.23084
25F7C,Maragogipe,BR,Brazil,Bahia,Maragogipe,America/Bahia,-12.77778,-38.91889
9FBE7,Rurópolis,BR,Brazil,Pará,Rurópolis,America/Santarem,-4.09583,-54.91000
E50F,Rio Real,BR,Brazil,Bahia,Rio Real,America/Bahia,-11.48333,-37.93444
BEBE2,Girau do Ponciano,BR,Brazil,Alagoas,Girau do Ponciano,America/Maceio,-9.88389,-36.82889
B4813,Iporá,BR,Brazil,Goiás,Iporá,America/Sao_Paulo,-16.44194,-51.11778
50DC7,Goiatuba,BR,Brazil,Goiás,Goiatuba,America/Sao_Paulo,-18.01278,-49.35695
49405,Itambé,BR,Brazil,Pernambuco,Itambé,America/Recife,-7.40900,-35.11100
B7CFE,Bela Vista de Goiás,BR,Brazil,Goiás,Bela Vista de Goiás,America/Sao_Paulo,-16.97278,-48.95278
4EF24,São José do Belmonte,BR,Brazil,Pernambuco,São José do Belmonte,America/Recife,-7.86083,-38.76000
955EF,Bom Jesus do Itabapoana,BR,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,America/Sao_Paulo,-21.13389,-41.68000
59DFD,Mãe do Rio,BR,Brazil,Pará,Mãe do Rio,America/Belem,-2.06000,-47.55278
710BF,Novo Progresso,BR,Brazil,Pará,Novo Progresso,America/Santarem,-7.14695,-55.38194
4D4BB,Pilão Arcado,BR,Brazil,Bahia,Pilão Arcado,America/Bahia,-10.00278,-42.50389
33C32,Baturité,BR,Brazil,Ceará,Baturité,America/Fortaleza,-4.33100,-38.88000
8C4F4,Padre Bernardo,BR,Brazil,Goiás,Padre Bernardo,America/Sao_Paulo,-15.16400,-48.28600
84633,Rorainópolis,BR,Brazil,Roraima,Rorainópolis,America/Boa_Vista,0.94583,-60.41778
947E5,Palotina,BR,Brazil,Paraná,Palotina,America/Sao_Paulo,-24.28389,-53.84000
9E9A4,Itaqui,BR,Brazil,Rio Grande do Sul,Itaqui,America/Sao_Paulo,-29.12500,-56.55278
D17B5,Pilar,BR,Brazil,Alagoas,Pilar,America/Maceio,-9.59722,-35.95667
88A58,São Joaquim de Bicas,BR,Brazil,Minas Gerais,São Joaquim de Bicas,America/Sao_Paulo,-20.06300,-44.26600
1E6EB,Pomerode,BR,Brazil,Santa Catarina,Pomerode,America/Sao_Paulo,-26.74056,-49.17694
55A1F,Bodocó,BR,Brazil,Pernambuco,Bodocó,America/Recife,-7.77778,-39.94083
CBF79,Oeiras do Pará,BR,Brazil,Pará,Oeiras do Pará,America/Belem,-2.00278,-49.85389
AEF86,Curralinho,BR,Brazil,Pará,Curralinho,America/Belem,-1.81389,-49.79500
575E5,Ilhabela,BR,Brazil,São Paulo,Ilhabela,America/Sao_Paulo,-23.78900,-45.35400
9300D,Penha,BR,Brazil,Santa Catarina,Penha,America/Sao_Paulo,-26.76900,-48.64800
8F2B0,Almeirim,BR,Brazil,Pará,Almeirim,America/Santarem,0.47621,-53.87297
81244,Jaguariaíva,BR,Brazil,Paraná,Jaguariaíva,America/Sao_Paulo,-24.25083,-49.70583
7B77,Rio Pardo,BR,Brazil,Rio Grande do Sul,Rio Pardo,America/Sao_Paulo,-29.99000,-52.37778
321F5,Adamantina,BR,Brazil,São Paulo,Adamantina,America/Sao_Paulo,-21.68528,-51.07250
2E8A5,Charqueadas,BR,Brazil,Rio Grande do Sul,Charqueadas,America/Sao_Paulo,-29.95500,-51.62500
6E394,Posse,BR,Brazil,Goiás,Posse,America/Sao_Paulo,-14.09278,-46.36889
52794,Petrolândia,BR,Brazil,Pernambuco,Petrolândia,America/Recife,-8.97917,-38.21944
1F130,Serra do Ramalho,BR,Brazil,Bahia,Serra do Ramalho,America/Bahia,-13.57194,-43.59778
8389D,Vassouras,BR,Brazil,Rio de Janeiro,Vassouras,America/Sao_Paulo,-22.40389,-43.66278
AD6E5,Juara,BR,Brazil,Mato Grosso,Juara,America/Cuiaba,-11.25000,-57.51300
55E43,Braço do Norte,BR,Brazil,Santa Catarina,Braço do Norte,America/Sao_Paulo,-28.27500,-49.16583
1EB1F,Nova Cruz,BR,Brazil,Rio Grande do Norte,Nova Cruz,America/Fortaleza,-6.47806,-35.43389
B66B9,Garibaldi,BR,Brazil,Rio Grande do Sul,Garibaldi,America/Sao_Paulo,-29.25583,-51.53389
A31CD,Eirunepé,BR,Brazil,Amazonas,Eirunepé,America/Eirunepe,-6.65972,-69.87444
95E0B,Curaçá,BR,Brazil,Bahia,Curaçá,America/Bahia,-8.99194,-39.90778
21984,Santa Fé do Sul,BR,Brazil,São Paulo,Santa Fé do Sul,America/Sao_Paulo,-20.21200,-50.92700
9C80A,Presidente Venceslau,BR,Brazil,São Paulo,Presidente Venceslau,America/Sao_Paulo,-21.87611,-51.84389
438D9,Nanuque,BR,Brazil,Minas Gerais,Nanuque,America/Sao_Paulo,-17.83900,-40.35200
9B80E,Itaporanga d'Ajuda,BR,Brazil,Sergipe,Itaporanga d'Ajuda,America/Maceio,-10.99778,-37.31083
B49FE,São Luiz Gonzaga,BR,Brazil,Rio Grande do Sul,São Luiz Gonzaga,America/Sao_Paulo,-28.40778,-54.96084
BD947,Colinas do Tocantins,BR,Brazil,Tocantins,Colinas do Tocantins,America/Araguaina,-8.05889,-48.47500
6E49C,Inhambupe,BR,Brazil,Bahia,Inhambupe,America/Bahia,-11.78389,-38.35278
16E4F,Itiúba,BR,Brazil,Bahia,Itiúba,America/Bahia,-10.69083,-39.85278
46634,Brejo,BR,Brazil,Maranhão,Brejo,America/Fortaleza,-3.68389,-42.75000
290FF,Portão,BR,Brazil,Rio Grande do Sul,Portão,America/Sao_Paulo,-29.70194,-51.24194
660AD,Araçuaí,BR,Brazil,Minas Gerais,Araçuaí,America/Sao_Paulo,-16.85200,-42.06400
9E703,Capim Grosso,BR,Brazil,Bahia,Capim Grosso,America/Bahia,-11.38083,-40.01278
5F618,Morro do Chapéu,BR,Brazil,Bahia,Morro do Chapéu,America/Bahia,-11.55000,-41.15583
99C9,São Domingos do Maranhão,BR,Brazil,Maranhão,São Domingos do Maranhão,America/Fortaleza,-5.57583,-44.38500
94F5D,Borba,BR,Brazil,Amazonas,Borba,America/Manaus,-4.38778,-59.59389
28664,Riachão do Jacuípe,BR,Brazil,Bahia,Riachão do Jacuípe,America/Bahia,-11.81000,-39.38194
9935B,Palmeira,BR,Brazil,Paraná,Palmeira,America/Sao_Paulo,-25.42889,-50.00583
B564E,São Luís de Montes Belos,BR,Brazil,Goiás,São Luís de Montes Belos,America/Sao_Paulo,-16.52500,-50.37194
CC6A6,Jaguaribe,BR,Brazil,Ceará,Jaguaribe,America/Fortaleza,-5.88600,-38.62300
68FEF,Ourilândia do Norte,BR,Brazil,Pará,Ourilândia do Norte,America/Belem,-6.75500,-51.08389
8BEFB,São Paulo de Olivença,BR,Brazil,Amazonas,São Paulo de Olivença,America/Manaus,-3.45000,-68.95000
34BB3,São Desidério,BR,Brazil,Bahia,São Desidério,America/Bahia,-12.36278,-44.97278
556A1,Igrejinha,BR,Brazil,Rio Grande do Sul,Igrejinha,America/Sao_Paulo,-29.57389,-50.79000
84EF9,João Câmara,BR,Brazil,Rio Grande do Norte,João Câmara,America/Fortaleza,-5.53800,-35.81700
80445,São João Batista,BR,Brazil,Santa Catarina,São João Batista,America/Sao_Paulo,-27.29600,-48.85700
7FDCD,Bagre,BR,Brazil,Pará,Bagre,America/Belem,-1.90000,-50.16389
D1851,Várzea da Palma,BR,Brazil,Minas Gerais,Várzea da Palma,America/Sao_Paulo,-17.59800,-44.73000
3C571,Touros,BR,Brazil,Rio Grande do Norte,Touros,America/Fortaleza,-5.19889,-35.46084
B4D4A,Poço Redondo,BR,Brazil,Sergipe,Poço Redondo,America/Maceio,-9.80583,-37.68500
F235C,Itapoá,BR,Brazil,Santa Catarina,Itapoá,America/Sao_Paulo,-26.11695,-48.61583
64FAF,Pitanga,BR,Brazil,Paraná,Pitanga,America/Sao_Paulo,-24.75695,-51.76083
C2B98,Niquelândia,BR,Brazil,Goiás,Niquelândia,America/Sao_Paulo,-14.47389,-48.46000
ECECB,Bela Cruz,BR,Brazil,Ceará,Bela Cruz,America/Fortaleza,-3.05083,-40.16778
969AF,Jaguarari,BR,Brazil,Bahia,Jaguarari,America/Bahia,-10.26000,-40.19584
41619,Taiobeiras,BR,Brazil,Minas Gerais,Taiobeiras,America/Sao_Paulo,-15.80778,-42.23306
645D,Sertânia,BR,Brazil,Pernambuco,Sertânia,America/Recife,-8.07056,-37.26584
24C74,Ubajara,BR,Brazil,Ceará,Ubajara,America/Fortaleza,-3.85445,-40.92111
CCD7F,Palmeira das Missões,BR,Brazil,Rio Grande do Sul,Palmeira das Missões,America/Sao_Paulo,-27.89889,-53.31389
91664,Cravinhos,BR,Brazil,São Paulo,Cravinhos,America/Sao_Paulo,-21.34028,-47.72944
44EE2,Pitangueiras,BR,Brazil,São Paulo,Pitangueiras,America/Sao_Paulo,-21.00944,-48.22167
C8E69,Canavieiras,BR,Brazil,Bahia,Canavieiras,America/Bahia,-15.67500,-38.94695
D0495,Estreito,BR,Brazil,Maranhão,Estreito,America/Fortaleza,-5.23400,-44.88000
729EA,Ribeirão,BR,Brazil,Pernambuco,Ribeirão,America/Recife,-8.51100,-35.37600
28F84,São Gabriel da Palha,BR,Brazil,Espírito Santo,São Gabriel da Palha,America/Sao_Paulo,-19.02200,-40.53000
89744,Fraiburgo,BR,Brazil,Santa Catarina,Fraiburgo,America/Sao_Paulo,-27.02583,-50.92083
E6217,Teutônia,BR,Brazil,Rio Grande do Sul,Teutônia,America/Sao_Paulo,-29.44778,-51.80583
D043A,Correntina,BR,Brazil,Bahia,Correntina,America/Bahia,-13.34278,-44.63694
8464E,Nísia Floresta,BR,Brazil,Rio Grande do Norte,Nísia Floresta,America/Fortaleza,-6.09100,-35.21100
4CBAC,Gandu,BR,Brazil,Bahia,Gandu,America/Bahia,-13.74389,-39.48695
2F2BC,Machadinho d'Oeste,BR,Brazil,Rondônia,Machadinho d'Oeste,America/Porto_Velho,-9.44389,-61.98139
AC302,Urbano Santos,BR,Brazil,Maranhão,Urbano Santos,America/Fortaleza,-3.20778,-43.40389
B3283,Esplanada,BR,Brazil,Bahia,Esplanada,America/Bahia,-11.79583,-37.94500
5239B,Forquilhinha,BR,Brazil,Santa Catarina,Forquilhinha,America/Sao_Paulo,-28.74694,-49.47194
8A5CC,Gurupá,BR,Brazil,Pará,Gurupá,America/Belem,-1.40500,-51.64000
DC7A,São Bento,BR,Brazil,Paraíba,São Bento,America/Fortaleza,-6.48583,-37.45083
4D3D6,Monteiro,BR,Brazil,Paraíba,Monteiro,America/Fortaleza,-7.88944,-37.12000
DDCBD,Xaxim,BR,Brazil,Santa Catarina,Xaxim,America/Sao_Paulo,-26.96195,-52.53500
71B09,Mandaguaçu,BR,Brazil,Paraná,Mandaguaçu,America/Sao_Paulo,-23.34695,-52.09500
4B12,Porto União,BR,Brazil,Santa Catarina,Porto União,America/Sao_Paulo,-26.23778,-51.07778
65FE2,Nerópolis,BR,Brazil,Goiás,Nerópolis,America/Sao_Paulo,-16.40583,-49.21889
A9E70,Itaíba,BR,Brazil,Pernambuco,Itaíba,America/Recife,-8.94778,-37.42278
D5DFA,Pojuca,BR,Brazil,Bahia,Pojuca,America/Bahia,-12.43083,-38.32778
71217,Paraipaba,BR,Brazil,Ceará,Paraipaba,America/Fortaleza,-3.43889,-39.14778
C0579,Palmeiras de Goiás,BR,Brazil,Goiás,Palmeiras de Goiás,America/Sao_Paulo,-16.80500,-49.92584
1AADE,Penalva,BR,Brazil,Maranhão,Penalva,America/Fortaleza,-3.29389,-45.17389
50962,Araçoiaba da Serra,BR,Brazil,São Paulo,Araçoiaba da Serra,America/Sao_Paulo,-23.50700,-47.58700
B9B2F,Chapadão do Sul,BR,Brazil,Mato Grosso do Sul,Chapadão do Sul,America/Campo_Grande,-18.79389,-52.62278
32A17,Pombal,BR,Brazil,Paraíba,Pombal,America/Fortaleza,-6.77000,-37.80195
14FD4,Frederico Westphalen,BR,Brazil,Rio Grande do Sul,Frederico Westphalen,America/Sao_Paulo,-27.35889,-53.39389
1E4E4,Ivaiporã,BR,Brazil,Paraná,Ivaiporã,America/Sao_Paulo,-24.24778,-51.68500
DA5DF,Peixoto de Azevedo,BR,Brazil,Mato Grosso,Peixoto de Azevedo,America/Cuiaba,-10.22889,-54.98278
DBEA,Caçapava do Sul,BR,Brazil,Rio Grande do Sul,Caçapava do Sul,America/Sao_Paulo,-30.51194,-53.49083
DB1C3,Pires do Rio,BR,Brazil,Goiás,Pires do Rio,America/Sao_Paulo,-17.30083,-48.28000
5D780,Exu,BR,Brazil,Pernambuco,Exu,America/Recife,-7.51333,-39.72389
C70A0,Barreirinha,BR,Brazil,Amazonas,Barreirinha,America/Manaus,-2.80250,-57.06861
C210A,Catende,BR,Brazil,Pernambuco,Catende,America/Recife,-8.66695,-35.71695
9FF2A,Itapicuru,BR,Brazil,Bahia,Itapicuru,America/Bahia,-11.31694,-38.23278
50ABE,Estrela,BR,Brazil,Rio Grande do Sul,Estrela,America/Sao_Paulo,-27.98100,-50.97700
CEB39,Coxim,BR,Brazil,Mato Grosso do Sul,Coxim,America/Campo_Grande,-18.50695,-54.76000
B83E3,Matões,BR,Brazil,Maranhão,Matões,America/Fortaleza,-5.51889,-43.19889
E776,Aparecida,BR,Brazil,São Paulo,Guaratinguetá,America/Sao_Paulo,-22.84694,-45.22972
A3BB2,Maragogi,BR,Brazil,Alagoas,Maragogi,America/Maceio,-9.01222,-35.22250
29EF5,Barrinha,BR,Brazil,São Paulo,Barrinha,America/Sao_Paulo,-21.19361,-48.16389
94227,Araguatins,BR,Brazil,Tocantins,Araguatins,America/Araguaina,-5.65083,-48.12389
548BB,Ibaté,BR,Brazil,São Paulo,Ibaté,America/Sao_Paulo,-21.95600,-48.00200
DFE86,Laranjeiras do Sul,BR,Brazil,Paraná,Laranjeiras do Sul,America/Sao_Paulo,-25.40778,-52.41583
EE39D,Turilândia,BR,Brazil,Maranhão,Turilândia,America/Fortaleza,-2.20083,-45.34278
189D3,Jaguaruana,BR,Brazil,Ceará,Jaguaruana,America/Fortaleza,-4.83389,-37.78111
92982,Brasília de Minas,BR,Brazil,Minas Gerais,Brasília de Minas,America/Sao_Paulo,-16.20600,-44.42800
81C5,Miguel Alves,BR,Brazil,Piauí,Miguel Alves,America/Fortaleza,-4.16583,-42.89500
416EC,Garopaba,BR,Brazil,Santa Catarina,Garopaba,America/Sao_Paulo,-28.02278,-48.61278
D1B09,Aguaí,BR,Brazil,São Paulo,Aguaí,America/Sao_Paulo,-22.06000,-46.98000
38D6,Tanguá,BR,Brazil,Rio de Janeiro,Tanguá,America/Sao_Paulo,-22.73400,-42.72100
74F48,Parambu,BR,Brazil,Ceará,Parambu,America/Fortaleza,-6.21000,-40.69400
A5831,Arraial do Cabo,BR,Brazil,Rio de Janeiro,Arraial do Cabo,America/Sao_Paulo,-22.96583,-42.02778
9FB75,Itaperuçu,BR,Brazil,Paraná,Itaperuçu,America/Sao_Paulo,-25.22000,-49.34778
F2E62,Presidente Figueiredo,BR,Brazil,Amazonas,Presidente Figueiredo,America/Manaus,-2.01722,-60.02500
A8AE3,Guaíra,BR,Brazil,Paraná,Guaíra,America/Sao_Paulo,-24.08000,-54.25583
C1001,Juatuba,BR,Brazil,Minas Gerais,Juatuba,America/Sao_Paulo,-19.95194,-44.34278
91D0C,Espigão d'Oeste,BR,Brazil,Rondônia,Espigão d'Oeste,America/Porto_Velho,-11.52472,-61.01278
C596,Capela,BR,Brazil,Sergipe,Capela,America/Maceio,-10.50278,-37.05278
440DE,Irituia,BR,Brazil,Pará,Irituia,America/Belem,-1.76889,-47.43889
CBD63,Campo Alegre,BR,Brazil,Alagoas,Campo Alegre,America/Maceio,-9.78194,-36.35083
A949C,São Sebastião,BR,Brazil,Alagoas,São Sebastião,America/Maceio,-9.93389,-36.55389
8A958,Itatiaia,BR,Brazil,Rio de Janeiro,Itatiaia,America/Sao_Paulo,-22.49611,-44.56333
4B954,Anchieta,BR,Brazil,Espírito Santo,Anchieta,America/Sao_Paulo,-20.80556,-40.64444
C6CE7,Baixo Guandu,BR,Brazil,Espírito Santo,Baixo Guandu,America/Sao_Paulo,-19.51889,-41.01584
2FF7C,São José do Egito,BR,Brazil,Pernambuco,São José do Egito,America/Recife,-7.47333,-37.27445
B2F2F,Cururupu,BR,Brazil,Maranhão,Cururupu,America/Fortaleza,-1.82778,-44.86778
DABC4,São Domingos do Capim,BR,Brazil,Pará,São Domingos do Capim,America/Belem,-1.67500,-47.77500
88C6B,Descalvado,BR,Brazil,São Paulo,Descalvado,America/Sao_Paulo,-21.90389,-47.61944
7DE2,Careiro,BR,Brazil,Amazonas,Careiro,America/Manaus,-3.76778,-60.36889
7249,Pontal do Paraná,BR,Brazil,Paraná,Pontal do Paraná,America/Sao_Paulo,-25.67361,-48.51111
726F7,Esperança,BR,Brazil,Paraíba,Esperança,America/Fortaleza,-7.02100,-35.85900
43B38,Pindaré-Mirim,BR,Brazil,Maranhão,Pindaré-Mirim,America/Fortaleza,-3.60500,-45.34700
45D39,Afonso Cláudio,BR,Brazil,Espírito Santo,Afonso Cláudio,America/Sao_Paulo,-20.07389,-41.12389
1B813,Caarapó,BR,Brazil,Mato Grosso do Sul,Caarapó,America/Campo_Grande,-22.63389,-54.82195
8ECBE,Bariri,BR,Brazil,São Paulo,Bariri,America/Sao_Paulo,-22.07444,-48.74028
5A086,Campo Alegre de Lourdes,BR,Brazil,Bahia,Campo Alegre de Lourdes,America/Bahia,-9.51583,-43.01083
89F01,Cícero Dantas,BR,Brazil,Bahia,Cícero Dantas,America/Bahia,-10.60000,-38.38278
2AB9E,Rio das Pedras,BR,Brazil,São Paulo,Rio das Pedras,America/Sao_Paulo,-22.84333,-47.60611
EFF50,Parnarama,BR,Brazil,Maranhão,Parnarama,America/Fortaleza,-5.68194,-43.09278
E110D,Lavras da Mangabeira,BR,Brazil,Ceará,Lavras da Mangabeira,America/Fortaleza,-6.75278,-38.97194
38380,Nazaré da Mata,BR,Brazil,Pernambuco,Nazaré da Mata,America/Recife,-7.74194,-35.22778
1B977,Trindade,BR,Brazil,Pernambuco,Trindade,America/Recife,-7.76194,-40.26778
3E5D4,Catolé do Rocha,BR,Brazil,Paraíba,Catolé do Rocha,America/Fortaleza,-6.34389,-37.74694
A0D25,Osvaldo Cruz,BR,Brazil,São Paulo,Osvaldo Cruz,America/Sao_Paulo,-21.79667,-50.87861
46CBF,Raposa,BR,Brazil,Maranhão,Raposa,America/Fortaleza,-2.41500,-44.10300
46197,Rio Negro,BR,Brazil,Paraná,Rio Negro,America/Sao_Paulo,-26.10583,-49.79778
DE72A,Bandeirantes,BR,Brazil,Paraná,Bandeirantes,America/Sao_Paulo,-23.09200,-50.37200
DC21B,Vitória do Mearim,BR,Brazil,Maranhão,Vitória do Mearim,America/Fortaleza,-3.46194,-44.87083
4CE0B,Nova Russas,BR,Brazil,Ceará,Nova Russas,America/Fortaleza,-4.70700,-40.56500
BA1D0,Santana do Acaraú,BR,Brazil,Ceará,Santana do Acaraú,America/Fortaleza,-3.46083,-40.21195
DF91F,Tabuleiro do Norte,BR,Brazil,Ceará,Tabuleiro do Norte,America/Fortaleza,-5.24806,-38.13000
C5968,Riacho de Santana,BR,Brazil,Bahia,Riacho de Santana,America/Bahia,-13.60889,-42.93889
7CA74,Barão de Cocais,BR,Brazil,Minas Gerais,Barão de Cocais,America/Sao_Paulo,-19.93600,-43.48500
EA7F1,São Luís do Quitunde,BR,Brazil,Alagoas,São Luís do Quitunde,America/Maceio,-9.31778,-35.56083
62705,Colíder,BR,Brazil,Mato Grosso,Colíder,America/Cuiaba,-10.81278,-55.45500
A2AE4,Cruz,BR,Brazil,Ceará,Cruz,America/Fortaleza,-2.89619,-40.33573
A4D65,Pau dos Ferros,BR,Brazil,Rio Grande do Norte,Pau dos Ferros,America/Fortaleza,-6.11083,-38.20889
667D7,Vitorino Freire,BR,Brazil,Maranhão,Vitorino Freire,America/Fortaleza,-4.29100,-45.24400
